source_portal,source_url,slug,name,brand,currency,price_low_eur,price_high_eur,overall_rating,power,control,ball_output,maneuverability,sweet_spot,total,feel_es,shape_es,weight_raw
padelzoom,https://padelzoom.es/babolat-counter-viper-2026/,babolat-counter-viper-2026,Babolat Counter Viper 2026,Babolat,EUR,213.95,,8.6,8.0,10.0,7.5,8.5,9.0,8.6,Duro,Redonda,355-375 gramos
padelzoom,https://padelzoom.es/babolat-technical-veron-3-0-2026/,babolat-technical-veron-3-0-2026,Babolat Technical Veron 3.0 2026,Babolat,EUR,164.95,,8.4,8.5,8.5,8.5,8.0,8.5,8.4,Medio,Diamante,350-370 gramos
padelzoom,https://padelzoom.es/babolat-technical-viper-3-0-2026/,babolat-technical-viper-3-0-2026,Babolat Technical Viper 3.0 2026,Babolat,EUR,280.95,,8.7,10.0,9.5,7.5,8.0,8.5,8.7,Duro,Diamante,360-380 gramos
padelzoom,https://padelzoom.es/babolat-technical-viper-soft-3-0-2026/,babolat-technical-viper-soft-3-0-2026,Babolat Technical Viper Soft 3.0 2026,Babolat,EUR,207.95,,8.6,9.0,8.5,9.0,8.0,8.5,8.6,Duro,Diamante,355-375 gramos
padelzoom,https://padelzoom.es/drop-shot-axion-comfort-1-0-2026/,drop-shot-axion-comfort-1-0-2026,Drop Shot Axion Comfort 1.0 2026,Drop Shot,EUR,215.95,,8.2,8.0,8.0,8.5,8.5,8.0,8.2,Medio,Redonda,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-canyon-pro-attack-2-0-2026/,drop-shot-canyon-pro-attack-2-0-2026,Drop Shot Canyon Pro Attack 2.0 2026,Drop Shot,EUR,305.95,,8.5,9.5,9.0,8.5,7.5,8.0,8.5,Medio-Duro,Diamante,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-canyon-pro-attack-soft-2026/,drop-shot-canyon-pro-attack-soft-2026,Drop Shot Canyon Pro Attack Soft 2026,Drop Shot,EUR,251.95,,8.2,8.5,8.0,9.0,7.5,8.0,8.2,Medio-Blando,Diamante,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-canyon-pro-comfort-2-0-2026/,drop-shot-canyon-pro-comfort-2-0-2026,Drop Shot Canyon Pro Comfort 2.0 2026,Drop Shot,EUR,197.95,,8.3,7.0,9.5,8.5,8.5,8.0,8.3,Medio,Redonda,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-conqueror-attack-2-0-2026/,drop-shot-conqueror-attack-2-0-2026,Drop Shot Conqueror Attack 2.0 2026,Drop Shot,EUR,305.95,,8.6,9.0,9.0,8.5,8.0,8.5,8.6,Medio-Duro,Diamante,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-explorer-9-0-2026/,drop-shot-explorer-9-0-2026,Drop Shot Explorer 9.0 2026,Drop Shot,EUR,189.95,,7.7,8.5,7.5,8.5,7.0,7.0,7.7,Medio,Diamante,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-explorer-pro-comfort-2-0-2026-lucas-campagnolo/,drop-shot-explorer-pro-comfort-2-0-2026-lucas-campagnolo,Drop Shot Explorer Pro Comfort 2.0 2026 Lucas Campagnolo,Drop Shot,EUR,197.95,,8.0,7.0,7.5,8.5,8.5,8.5,8.0,Medio,Redonda,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-furia-attack-2-0-2026/,drop-shot-furia-attack-2-0-2026,Drop Shot Furia Attack 2.0 2026,Drop Shot,EUR,269.95,,8.2,8.0,8.0,8.5,8.5,8.0,8.2,Medio,Redonda,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-quantum-soft-women-2026/,drop-shot-quantum-soft-women-2026,Drop Shot Quantum Soft Women 2026,Drop Shot,EUR,239.95,,8.3,8.0,8.5,9.5,7.5,8.0,8.3,Medio-Blando,Diamante,350-370 gramos
padelzoom,https://padelzoom.es/head-coello-motion-2026/,head-coello-motion-2026,Head Coello Motion 2026,Head,EUR,297.5,,8.5,9.0,9.5,7.5,8.5,8.0,8.5,Medio-Duro,Diamante,360 gramos
padelzoom,https://padelzoom.es/head-coello-pro-2026/,head-coello-pro-2026,Head Coello Pro 2026,Head,EUR,299.95,,8.7,10.0,10.0,7.5,8.0,8.0,8.7,Duro,Diamante,370 gramos
padelzoom,https://padelzoom.es/head-coello-team-2026/,head-coello-team-2026,Head Coello Team 2026,Head,EUR,189.95,,8.5,9.0,9.5,8.0,8.0,8.0,8.5,Medio,Diamante,360 gramos
padelzoom,https://padelzoom.es/kombat-arenal-2-5-by-manu-martin-2026/,kombat-arenal-2-5-by-manu-martin-2026,Kombat Arenal 2.5 by Manu Martin 2026,Kombat,EUR,,,7.8,8.0,8.0,7.5,8.0,7.5,7.8,Medio,Diamante,350-360 gramos
padelzoom,https://padelzoom.es/kombat-etna-2-5-by-manu-martin-2026/,kombat-etna-2-5-by-manu-martin-2026,Kombat Etna 2.5 by Manu Martin 2026,Kombat,EUR,,,7.9,9.5,8.5,6.5,7.5,7.5,7.9,Duro,Diamante,350-370 gramos
padelzoom,https://padelzoom.es/kombat-krakatoa-2-5-by-manu-martin-2026/,kombat-krakatoa-2-5-by-manu-martin-2026,Kombat Krakatoa 2.5 by Manu Martin 2026,Kombat,EUR,,,7.7,6.5,8.5,7.5,8.0,8.0,7.7,Medio,Redonda,360-370 gramos
padelzoom,https://padelzoom.es/kombat-teide-2-5-by-manu-martin-2026/,kombat-teide-2-5-by-manu-martin-2026,Kombat Teide 2.5 by Manu Martin 2026,Kombat,EUR,,,7.8,8.5,8.0,7.5,7.5,7.5,7.8,Medio,Diamante,350-370 gramos
padelzoom,https://padelzoom.es/kombat-vesubio-2-5-by-manu-martin-2026/,kombat-vesubio-2-5-by-manu-martin-2026,Kombat Vesubio 2.5 by Manu Martin 2026,Kombat,EUR,,,7.6,7.5,7.5,8.0,7.5,7.5,7.6,Medio-Blando,Diamante,360-370 gramos
padelzoom,https://padelzoom.es/wilson-endure-ls-v1-2026/,wilson-endure-ls-v1-2026,Wilson Endure LS V1 2026,Wilson,EUR,197.95,,8.5,7.5,9.0,8.5,9.0,8.5,8.5,Medio-Blando,Redonda,355 gramos
padelzoom,https://padelzoom.es/wilson-endure-pro-v1-2026-momo-gonzalez/,wilson-endure-pro-v1-2026-momo-gonzalez,Wilson Endure Pro V1 2026 Momo Gonzalez,Wilson,EUR,287.95,,8.6,8.5,9.5,8.0,8.5,8.5,8.6,Medio-Duro,Redonda,365 gramos
padelzoom,https://padelzoom.es/wilson-endure-v1-2026/,wilson-endure-v1-2026,Wilson Endure V1 2026,Wilson,EUR,242.95,,8.5,8.0,9.0,8.5,8.5,8.5,8.5,Medio-Blando,Redonda,365 gramos
padelzoom,https://padelzoom.es/wilson-optix-v2-power-blue-2026/,wilson-optix-v2-power-blue-2026,Wilson Optix V2 Power Blue 2026,Wilson,EUR,116.95,,7.1,6.5,7.0,8.0,7.0,7.0,7.1,Medio-Blando,Lágrima,360 gramos
padelzoom,https://padelzoom.es/head-coello-vibe-2026/,head-coello-vibe-2026,Head Coello Vibe 2026,Head,EUR,93.21,,7.1,7.0,7.0,7.5,7.0,7.0,7.1,Medio-Blando,Lágrima,360 gramos
padelzoom,https://padelzoom.es/kombat-galeras-2-5-by-manu-martin-2026/,kombat-galeras-2-5-by-manu-martin-2026,Kombat Galeras 2.5 by Manu Martin 2026,Kombat,EUR,,,7.9,7.5,9.0,6.5,8.5,8.0,7.9,Duro,Lágrima,350-360 gramos
padelzoom,https://padelzoom.es/drop-shot-flame-soft-2026/,drop-shot-flame-soft-2026,Drop Shot Flame Soft 2026,Drop Shot,EUR,251.95,,8.1,8.0,7.5,9.0,8.0,8.0,8.1,Medio-Blando,Lágrima,350-370 gramos
padelzoom,https://padelzoom.es/wilson-optix-v2-power-red-2026/,wilson-optix-v2-power-red-2026,Wilson Optix V2 Power Red 2026,Wilson,EUR,116.95,,7.1,6.5,7.0,8.0,7.0,7.0,7.1,Medio-Blando,Lágrima,360 gramos
padelzoom,https://padelzoom.es/kombat-osorno-2-5-by-manu-martin-2026/,kombat-osorno-2-5-by-manu-martin-2026,Kombat Osorno 2.5 by Manu Martin 2026,Kombat,EUR,,,7.8,7.0,8.0,8.0,8.0,8.0,7.8,Medio-Blando,Lágrima,360-370 gramos
padelzoom,https://padelzoom.es/kombat-fuji-2-5-by-manu-martin-2026/,kombat-fuji-2-5-by-manu-martin-2026,Kombat Fuji 2.5 by Manu Martin 2026,Kombat,EUR,,,7.7,6.5,8.5,7.5,8.0,8.0,7.7,Medio,Lágrima,360-370 gramos
padelzoom,https://padelzoom.es/drop-shot-prime-attack-2026/,drop-shot-prime-attack-2026,Drop Shot Prime Attack 2026,Drop Shot,EUR,323.95,,8.6,9.5,9.0,8.5,8.0,8.0,8.6,Medio-Duro,Lágrima,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-explorer-soft-women-2026/,drop-shot-explorer-soft-women-2026,Drop Shot Explorer Soft Women 2026,Drop Shot,EUR,189.95,,8.0,8.0,7.5,8.5,8.0,8.0,8.0,Medio,Lágrima,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-explorer-pro-attack-2-0-2026-lucas-campagnolo/,drop-shot-explorer-pro-attack-2-0-2026-lucas-campagnolo,Drop Shot Explorer Pro Attack 2.0 2026 Lucas Campagnolo,Drop Shot,EUR,305.95,,8.5,8.5,9.5,8.5,8.0,8.0,8.5,Medio-Duro,Lágrima,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-explorer-pro-attack-soft-2026/,drop-shot-explorer-pro-attack-soft-2026,Drop Shot Explorer Pro Attack Soft 2026,Drop Shot,EUR,251.95,,8.2,7.5,8.5,9.0,8.0,8.0,8.2,Medio-Blando,Lágrima,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-axion-attack-2-0-2026-jon-sanz/,drop-shot-axion-attack-2-0-2026-jon-sanz,Drop Shot Axion Attack 2.0 2026 Jon Sanz,Drop Shot,EUR,323.95,,8.5,9.0,8.5,8.0,9.0,8.0,8.5,Medio-Duro,Lágrima,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-cyber-attack-2026/,drop-shot-cyber-attack-2026,Drop Shot Cyber Attack 2026,Drop Shot,EUR,269.95,,8.5,7.5,9.0,8.5,9.0,8.5,8.5,Medio-Duro,Lágrima,350-370 gramos
padelzoom,https://padelzoom.es/drop-shot-axion-attack-soft-2026/,drop-shot-axion-attack-soft-2026,Drop Shot Axion Attack Soft 2026,Drop Shot,EUR,251.95,,8.3,8.0,7.5,9.0,9.0,8.0,8.3,Medio-Blando,Lágrima,350-370 gramos
padelzoom,https://padelzoom.es/nox-at10-luxury-genius-12k-alum-xtrem-2026-agustin-tapia/,nox-at10-luxury-genius-12k-alum-xtrem-2026-agustin-tapia,Nox AT10 Luxury Genius 12K Alum Xtrem 2026 Agustin Tapia,Nox,EUR,279.9,,8.7,9.0,8.5,7.5,9.5,9.0,8.7,Medio-Duro,Lágrima,360-375 gramos
padelzoom,https://padelzoom.es/bullpadel-vertex-05-2026-juan-tello/,bullpadel-vertex-05-2026-juan-tello,Bullpadel Vertex 05 2026 Juan Tello,Bullpadel,EUR,254.9,,8.7,8.5,9.0,8.5,8.5,9.0,8.7,Medio,Diamante,365-375 gramos
padelzoom,https://padelzoom.es/head-extreme-pro-2026/,head-extreme-pro-2026,Head Extreme Pro 2026,Head,EUR,174.5,,8.7,10.0,9.5,8.0,8.0,8.0,8.7,Duro,Diamante,370 gramos
padelzoom,https://padelzoom.es/adidas-metalbone-hrd-2026-ale-galan/,adidas-metalbone-hrd-2026-ale-galan,Adidas Metalbone HRD+ 2026 - Ale Galan,Adidas,EUR,389.9,,8.7,10.0,9.5,8.0,8.0,8.0,8.7,Medio-Duro,Diamante,"345-360 gr +(0-11,2)"
padelzoom,https://padelzoom.es/siux-electra-pro-shadow-red-2026-franco-stupackzuk/,siux-electra-pro-shadow-red-2026-franco-stupackzuk,Siux Electra Pro Shadow Red 2026 Franco Stupackzuk,Siux,EUR,239.0,,8.7,9.0,9.0,8.0,9.0,8.5,8.7,Medio-Duro,Lágrima,355-375 gramos
padelzoom,https://padelzoom.es/babolat-viper-3-0-2026-juan-lebron/,babolat-viper-3-0-2026-juan-lebron,Babolat Viper 3.0 2026 Juan Lebron,Babolat,EUR,338.49,,8.7,10.0,9.5,8.0,7.5,8.5,8.7,Duro,Diamante,370 gramos
padelzoom,https://padelzoom.es/oxdog-ultimate-pro-2026/,oxdog-ultimate-pro-2026,Oxdog Ultimate Pro+ 2026,Oxdog,EUR,339.0,,8.7,10.0,9.5,8.0,7.5,8.5,8.7,Duro,Diamante,370 gramos
padelzoom,https://padelzoom.es/alkemia-ignis-2026/,alkemia-ignis-2026,Alkemia Ignis 2026,Alkemia,EUR,189.99,,8.7,9.0,9.0,8.5,8.5,8.5,8.7,Medio,Lágrima,350-360 gramos
