source_portal,source_url,slug,name,brand,description,published_at,overall_rating,power,control,rebound,maneuverability,sweet_spot
padelful,https://www.padelful.com/en/rackets/siux-trilogy-4-lite-air,siux-trilogy-4-lite-air,Siux Trilogy 4 Lite Air,Siux,,2024-02-17T21:22:50.393Z,8.3,6.4,8.5,8.9,8.8,9.1
padelful,https://www.padelful.com/en/rackets/siux-trilogy-4-pro,siux-trilogy-4-pro,Siux Trilogy 4 Pro,Siux,,2024-02-17T21:16:17.207Z,8.5,7.6,8.9,8.0,8.8,9.0
padelful,https://www.padelful.com/en/rackets/siux-trilogy-control-especial-edition,siux-trilogy-control-especial-edition,Siux Trilogy Control Especial Edition,Siux,,2021-08-05T20:08:26.185Z,8.6,7.2,8.7,9.1,8.9,9.0
padelful,https://www.padelful.com/en/rackets/siux-trilogy-elite-6-2026,siux-trilogy-elite-6-2026,Siux Trilogy Elite 6 2026,Siux,,2025-12-08T12:39:31.971Z,8.2,6.4,8.4,8.3,8.9,9.0
padelful,https://www.padelful.com/en/rackets/siux-trilogy-go-4,siux-trilogy-go-4,Siux Trilogy GO 4,Siux,,2024-02-24T21:38:24.035Z,8.1,7.1,8.4,8.0,8.4,8.6
padelful,https://www.padelful.com/en/rackets/siux-trilogy-hybrid-black,siux-trilogy-hybrid-black,Siux Trilogy Hybrid Black,Siux,,2021-08-05T19:51:25.352Z,8.5,8.4,8.1,8.7,8.6,8.6
padelful,https://www.padelful.com/en/rackets/siux-trilogy-ii-control-24k-patty-llaguno,siux-trilogy-ii-control-24k-patty-llaguno,Siux Trilogy II Control 24K Patty Llaguno,Siux,,2023-08-01T21:19:52.141Z,8.5,7.2,8.3,8.9,9.0,9.1
padelful,https://www.padelful.com/en/rackets/siux-trilogy-pro-ash-green-2026,siux-trilogy-pro-ash-green-2026,Siux Trilogy Pro Ash Green 2026,Siux,,2025-12-08T13:11:13.579Z,8.6,7.5,9.7,8.1,8.8,9.0
padelful,https://www.padelful.com/en/rackets/siux-trilogy-pro-noir-fog-2026,siux-trilogy-pro-noir-fog-2026,Siux Trilogy Pro Noir Fog 2026,Siux,,2025-12-08T13:02:40.141Z,8.6,7.5,9.6,8.0,8.9,8.8
padelful,https://www.padelful.com/en/rackets/siux-tsunami-5-0-12k,siux-tsunami-5-0-12k,Siux Tsunami 5.0 12K,Siux,,2021-07-31T21:29:55.350Z,8.2,7.6,9.2,7.6,8.1,8.7
padelful,https://www.padelful.com/en/rackets/siux-tsunami-5-0-24k,siux-tsunami-5-0-24k,Siux Tsunami 5.0 24K,Siux,,2021-08-07T13:19:34.773Z,8.3,7.0,8.7,8.9,8.1,8.6
padelful,https://www.padelful.com/en/rackets/siux-tsunami-5-0-3k,siux-tsunami-5-0-3k,Siux Tsunami 5.0 3K,Siux,,2021-08-01T21:16:47.282Z,8.1,8.0,8.9,7.1,8.0,8.7
padelful,https://www.padelful.com/en/rackets/siux-tsunami-revolution,siux-tsunami-revolution,Siux Tsunami Revolution,Siux,,2023-09-08T18:28:17.643Z,7.7,8.7,8.1,7.2,7.2,7.4
padelful,https://www.padelful.com/en/rackets/siux-ultra-pro-2024,siux-ultra-pro-2024,Siux Ultra Pro 2024,Siux,,2024-10-02T05:43:59.755Z,8.5,8.1,8.3,8.9,8.5,8.5
padelful,https://www.padelful.com/en/rackets/siux-valkiria-elite-2-2026,siux-valkiria-elite-2-2026,Siux Valkiria Elite 2 2026,Siux,,2025-11-26T19:45:52.331Z,8.6,7.2,8.0,10.0,8.7,9.1
padelful,https://www.padelful.com/en/rackets/siux-valkiria-elite-2025,siux-valkiria-elite-2025,Siux Valkiria Elite 2025,Siux,,2025-05-20T11:57:49.266Z,8.3,6.6,7.8,9.0,9.1,9.1
padelful,https://www.padelful.com/en/rackets/siux-valkiria-go-2025,siux-valkiria-go-2025,Siux Valkiria Go 2025,Siux,,2025-05-19T19:06:50.885Z,7.8,5.6,6.8,9.2,8.8,8.4
padelful,https://www.padelful.com/en/rackets/siux-valkiria-pro-2025,siux-valkiria-pro-2025,Siux Valkiria Pro 2025,Siux,,2025-05-19T16:51:46.322Z,8.6,7.4,8.5,8.9,9.1,9.0
padelful,https://www.padelful.com/en/rackets/siux-valkiria-pro-2026,siux-valkiria-pro-2026,Siux Valkiria Pro 2026,Siux,,2025-11-26T19:43:19.634Z,8.6,8.0,8.3,8.9,8.5,9.2
padelful,https://www.padelful.com/en/rackets/siux-viking-iii,siux-viking-iii,Siux Viking III,Siux,,2022-08-04T19:01:13.759Z,5.8,7.1,6.1,5.9,4.9,5.1
padelful,https://www.padelful.com/en/rackets/siux-viking-iv,siux-viking-iv,Siux Viking IV,Siux,,2023-09-10T13:36:26.705Z,5.8,7.6,5.9,5.5,4.8,5.2
padelful,https://www.padelful.com/en/rackets/softee-ranger-coral,softee-ranger-coral,Softee Ranger Coral,Softee,,2021-08-05T20:09:30.345Z,6.0,6.7,6.0,6.5,5.4,5.6
padelful,https://www.padelful.com/en/rackets/softee-ranger-gold,softee-ranger-gold,Softee Ranger Gold,Softee,,2022-08-07T08:29:54.599Z,6.0,6.4,6.1,6.5,5.4,5.7
padelful,https://www.padelful.com/en/rackets/softee-ranger-green,softee-ranger-green,Softee Ranger Green,Softee,,2021-08-05T21:01:02.781Z,6.0,6.6,5.9,6.5,5.6,5.3
padelful,https://www.padelful.com/en/rackets/softee-swat-red,softee-swat-red,Softee Swat Red,Softee,,2021-08-06T20:13:59.381Z,6.1,6.0,5.6,6.7,6.2,5.9
padelful,https://www.padelful.com/en/rackets/softee-swat-sky,softee-swat-sky,Softee Swat Sky,Softee,,2021-08-06T19:00:13.420Z,6.1,6.1,5.6,6.7,6.0,6.2
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-2024,star-vie-aquila-2024,Star Vie Aquila 2024,Star Vie,,2023-12-15T10:15:42.759Z,8.2,7.8,8.4,8.4,8.0,8.5
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-blue-tour-edition-2024,star-vie-aquila-blue-tour-edition-2024,Star Vie Aquila Blue Tour Edition 2024,Star Vie,,2023-12-15T10:25:39.589Z,8.5,7.7,8.1,9.0,8.6,8.9
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-pro-2024,star-vie-aquila-pro-2024,Star Vie Aquila Pro 2024,Star Vie,,2023-12-15T09:58:54.412Z,8.4,8.9,8.5,8.1,8.1,8.5
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-pro-2025,star-vie-aquila-pro-2025,Star Vie Aquila Pro 2025,Star Vie,,2024-10-02T05:41:26.828Z,8.4,9.1,8.5,7.8,8.0,8.5
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-soft-2025,star-vie-aquila-soft-2025,Star Vie Aquila Soft 2025,Star Vie,,2024-10-02T05:34:39.234Z,8.3,7.8,7.8,9.1,7.9,8.7
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-space-2-0-2023,star-vie-aquila-space-2-0-2023,Star Vie Aquila Space 2.0 2023,Star Vie,,2023-07-31T20:18:08.530Z,8.3,8.0,8.4,8.3,8.1,8.6
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-space-2021,star-vie-aquila-space-2021,Star Vie Aquila Space 2021,Star Vie,,2021-08-07T12:25:58.687Z,8.2,7.7,8.5,8.9,7.5,8.2
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-space-pro-2-0-2023,star-vie-aquila-space-pro-2-0-2023,Star Vie Aquila Space Pro 2.0 2023,Star Vie,,2023-08-01T20:55:20.456Z,8.4,9.1,8.3,8.1,8.0,8.6
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-space-pro-2021,star-vie-aquila-space-pro-2021,Star Vie Aquila Space Pro 2021,Star Vie,,2021-08-07T12:08:26.281Z,8.2,8.9,9.1,7.7,7.4,8.0
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-space-speed-2-0-2023,star-vie-aquila-space-speed-2-0-2023,Star Vie Aquila Space Speed 2.0 2023,Star Vie,,2023-07-31T21:01:47.622Z,8.2,7.4,8.1,9.4,7.8,8.4
padelful,https://www.padelful.com/en/rackets/star-vie-aquila-speed-2024,star-vie-aquila-speed-2024,Star Vie Aquila Speed 2024,Star Vie,,2023-12-15T10:07:14.936Z,8.3,7.4,8.0,9.6,8.1,8.3
padelful,https://www.padelful.com/en/rackets/star-vie-arcadia-2-0-2024,star-vie-arcadia-2-0-2024,Star Vie Arcadia 2.0 2024,Star Vie,,2023-12-15T10:13:06.770Z,6.7,5.4,5.8,8.2,7.1,7.0
padelful,https://www.padelful.com/en/rackets/star-vie-arkos-2026,star-vie-arkos-2026,Star Vie Arkos 2026,Star Vie,,2025-10-27T11:31:21.786Z,6.8,5.6,7.2,7.1,6.9,7.0
padelful,https://www.padelful.com/en/rackets/star-vie-astrum-2024,star-vie-astrum-2024,Star Vie Astrum 2024,Star Vie,,2023-12-15T09:54:49.498Z,8.6,7.8,8.4,9.0,8.1,9.5
padelful,https://www.padelful.com/en/rackets/star-vie-astrum-2026-plus,star-vie-astrum-2026-plus,Star Vie Astrum 2026 Plus,Star Vie,,2025-10-27T11:19:45.028Z,8.4,7.8,8.1,9.0,7.8,9.4
padelful,https://www.padelful.com/en/rackets/star-vie-astrum-eris-2022,star-vie-astrum-eris-2022,Star Vie Astrum Eris 2022,Star Vie,,2022-08-06T19:28:37.043Z,8.7,7.7,8.5,9.5,8.0,9.6
padelful,https://www.padelful.com/en/rackets/star-vie-astrum-pro-2025,star-vie-astrum-pro-2025,Star Vie Astrum Pro 2025,Star Vie,,2024-10-02T05:37:56.380Z,8.6,8.4,8.4,8.5,8.0,9.5
padelful,https://www.padelful.com/en/rackets/star-vie-astrum-soft-2025,star-vie-astrum-soft-2025,Star Vie Astrum Soft 2025,Star Vie,,2024-10-02T05:32:19.917Z,8.5,7.4,8.0,9.7,8.0,9.4
padelful,https://www.padelful.com/en/rackets/star-vie-basalto-2024,star-vie-basalto-2024,Star Vie Basalto 2024,Star Vie,,2023-12-15T10:21:30.640Z,8.6,8.7,8.5,8.6,7.8,9.2
padelful,https://www.padelful.com/en/rackets/star-vie-basalto-osiris-2-0-pro-2023,star-vie-basalto-osiris-2-0-pro-2023,Star Vie Basalto Osiris 2.0 Pro 2023,Star Vie,,2023-08-05T19:34:12.020Z,8.5,9.3,8.8,7.7,8.0,8.9
padelful,https://www.padelful.com/en/rackets/star-vie-basalto-osiris-2021,star-vie-basalto-osiris-2021,Star Vie Basalto Osiris 2021,Star Vie,,2023-07-31T07:46:12.736Z,8.6,7.9,8.5,9.6,8.0,9.0
padelful,https://www.padelful.com/en/rackets/star-vie-basalto-osiris-soft-2-0-2023,star-vie-basalto-osiris-soft-2-0-2023,Star Vie Basalto Osiris Soft 2.0 2023,Star Vie,,2023-08-07T10:56:55.698Z,8.4,8.4,8.3,8.5,7.9,9.1
padelful,https://www.padelful.com/en/rackets/star-vie-basalto-pro-2024,star-vie-basalto-pro-2024,Star Vie Basalto Pro 2024,Star Vie,,2023-12-20T12:08:37.807Z,8.7,9.6,9.2,7.7,7.9,8.9
padelful,https://www.padelful.com/en/rackets/star-vie-basalto-pro-2025,star-vie-basalto-pro-2025,Star Vie Basalto Pro 2025,Star Vie,,2024-10-02T05:35:40.753Z,8.6,9.3,9.2,7.5,8.0,9.0
padelful,https://www.padelful.com/en/rackets/star-vie-basalto-soft-2025,star-vie-basalto-soft-2025,Star Vie Basalto Soft 2025,Star Vie,,2024-10-02T05:40:38.400Z,8.5,8.6,8.4,8.6,7.9,9.1
padelful,https://www.padelful.com/en/rackets/star-vie-black-titan-2026,star-vie-black-titan-2026,Star Vie Black Titan 2026,Star Vie,,2025-10-27T11:10:47.983Z,8.6,9.4,9.6,7.9,8.1,8.1
padelful,https://www.padelful.com/en/rackets/star-vie-brava-pro-2025,star-vie-brava-pro-2025,Star Vie Brava Pro 2025,Star Vie,,2024-10-02T05:31:17.830Z,8.4,8.4,8.5,8.4,8.2,8.6
padelful,https://www.padelful.com/en/rackets/star-vie-brava-soft-2025,star-vie-brava-soft-2025,Star Vie Brava Soft 2025,Star Vie,,2024-10-02T14:10:27.243Z,8.4,8.1,7.9,9.7,8.0,8.5
padelful,https://www.padelful.com/en/rackets/star-vie-drax-2026-plus,star-vie-drax-2026-plus,Star Vie Drax 2026 Plus,Star Vie,,2025-10-27T11:35:23.134Z,8.5,8.4,8.4,9.1,8.1,8.6
padelful,https://www.padelful.com/en/rackets/star-vie-drax-pro-touch-2025,star-vie-drax-pro-touch-2025,Star Vie Drax Pro Touch 2025,Star Vie,,2024-10-02T05:40:14.066Z,8.6,8.6,8.4,9.1,8.0,8.7
padelful,https://www.padelful.com/en/rackets/star-vie-drax-soft-2025,star-vie-drax-soft-2025,Star Vie Drax Soft 2025,Star Vie,,2024-10-02T05:39:37.315Z,8.5,8.1,8.4,9.6,7.8,8.5
padelful,https://www.padelful.com/en/rackets/star-vie-dronos-galaxy-2021,star-vie-dronos-galaxy-2021,Star Vie Dronos Galaxy 2021,Star Vie,,2021-08-07T14:48:25.822Z,8.4,8.5,8.6,8.1,8.1,8.9
padelful,https://www.padelful.com/en/rackets/star-vie-dronos-galaxy-speed-2-0-2023,star-vie-dronos-galaxy-speed-2-0-2023,Star Vie Dronos Galaxy Speed 2.0 2023,Star Vie,,2023-08-04T18:16:22.396Z,8.5,7.9,7.9,9.5,8.2,8.9
padelful,https://www.padelful.com/en/rackets/star-vie-dronos-speed-2024,star-vie-dronos-speed-2024,Star Vie Dronos Speed 2024,Star Vie,,2023-12-15T09:59:57.351Z,8.5,7.9,8.1,9.6,8.0,9.1
padelful,https://www.padelful.com/en/rackets/star-vie-eclipta-2024,star-vie-eclipta-2024,Star Vie Eclipta 2024,Star Vie,,2023-12-15T09:46:14.766Z,7.6,6.6,7.0,8.3,8.1,7.9
padelful,https://www.padelful.com/en/rackets/star-vie-helion-2024,star-vie-helion-2024,Star Vie Helion 2024,Star Vie,,2023-12-15T10:18:19.736Z,7.8,7.1,7.4,8.2,8.1,8.2
padelful,https://www.padelful.com/en/rackets/star-vie-icarus-2021,star-vie-icarus-2021,Star Vie Icarus 2021,Star Vie,,2021-08-07T14:20:50.954Z,7.4,6.0,7.3,7.6,7.9,8.1
padelful,https://www.padelful.com/en/rackets/star-vie-kenta-2024,star-vie-kenta-2024,Star Vie Kenta 2024,Star Vie,,2023-10-22T19:15:53.879Z,8.5,7.9,9.0,8.0,8.6,9.0
padelful,https://www.padelful.com/en/rackets/star-vie-kenta-2026-plus,star-vie-kenta-2026-plus,Star Vie Kenta 2026 Plus,Star Vie,,2025-10-27T11:02:18.387Z,8.2,6.6,7.1,9.3,9.1,8.9
padelful,https://www.padelful.com/en/rackets/star-vie-kenta-colours-pro-ltd-2024,star-vie-kenta-colours-pro-ltd-2024,Star Vie Kenta Colours Pro LTD 2024,Star Vie,,2024-10-02T05:30:45.209Z,8.6,8.0,9.5,7.9,8.5,9.2
padelful,https://www.padelful.com/en/rackets/star-vie-kenta-colours-soft-ltd-2024,star-vie-kenta-colours-soft-ltd-2024,Star Vie Kenta Colours Soft LTD 2024,Star Vie,,2024-10-02T08:16:15.962Z,8.4,7.5,8.9,8.3,8.3,8.8
padelful,https://www.padelful.com/en/rackets/star-vie-kenta-pro-2024,star-vie-kenta-pro-2024,Star Vie Kenta Pro 2024,Star Vie,,2023-10-22T18:08:11.067Z,8.6,8.5,9.5,7.6,8.4,8.8
padelful,https://www.padelful.com/en/rackets/star-vie-kenta-pro-2025,star-vie-kenta-pro-2025,Star Vie Kenta Pro 2025,Star Vie,,2024-10-02T05:32:55.871Z,8.8,8.1,9.5,8.2,9.1,8.9
padelful,https://www.padelful.com/en/rackets/star-vie-kenta-soft-2025,star-vie-kenta-soft-2025,Star Vie Kenta Soft 2025,Star Vie,,2024-10-02T05:32:30.293Z,8.5,7.6,8.9,8.4,8.8,9.0
padelful,https://www.padelful.com/en/rackets/star-vie-kenta-speed-2024,star-vie-kenta-speed-2024,Star Vie Kenta Speed 2024,Star Vie,,2023-10-22T19:16:39.751Z,8.4,7.6,8.5,8.6,8.3,9.0
padelful,https://www.padelful.com/en/rackets/star-vie-kraken-pro-2021,star-vie-kraken-pro-2021,Star Vie Kraken Pro 2021,Star Vie,,2021-08-07T11:21:15.622Z,8.3,9.1,8.6,7.0,8.1,8.5
padelful,https://www.padelful.com/en/rackets/star-vie-metheora-2024,star-vie-metheora-2024,Star Vie Metheora 2024,Star Vie,,2023-12-15T10:24:19.275Z,8.6,7.5,9.0,9.1,7.8,9.4
padelful,https://www.padelful.com/en/rackets/star-vie-metheora-dual-2023,star-vie-metheora-dual-2023,Star Vie Metheora Dual 2023,Star Vie,,2023-07-31T20:50:23.577Z,8.7,9.2,9.5,7.4,8.2,9.4
padelful,https://www.padelful.com/en/rackets/star-vie-metheora-dual-2024,star-vie-metheora-dual-2024,Star Vie Metheora Dual 2024,Star Vie,,2023-12-15T10:11:35.195Z,8.7,8.4,9.5,8.2,7.9,9.6
padelful,https://www.padelful.com/en/rackets/star-vie-metheora-dual-2025,star-vie-metheora-dual-2025,Star Vie Metheora Dual 2025,Star Vie,,2024-10-02T05:38:40.614Z,8.6,7.9,9.6,8.2,7.9,9.6
padelful,https://www.padelful.com/en/rackets/star-vie-metheora-pro-touch-2025,star-vie-metheora-pro-touch-2025,Star Vie Metheora Pro Touch 2025,Star Vie,,2024-10-02T05:35:49.712Z,8.5,7.4,8.9,8.6,8.1,9.6
padelful,https://www.padelful.com/en/rackets/star-vie-metheora-warrior-2022,star-vie-metheora-warrior-2022,Star Vie Metheora Warrior 2022,Star Vie,,2022-08-07T11:11:08.041Z,8.6,7.4,9.1,9.1,8.1,9.5
padelful,https://www.padelful.com/en/rackets/star-vie-nyra-2026,star-vie-nyra-2026,Star Vie Nyra 2026,Star Vie,,2025-10-27T11:26:55.431Z,6.6,5.1,6.3,6.9,7.8,7.0
padelful,https://www.padelful.com/en/rackets/star-vie-polaris-2026,star-vie-polaris-2026,Star Vie Polaris 2026,Star Vie,,2025-10-27T11:14:46.742Z,6.4,6.1,6.0,7.0,6.4,6.4
padelful,https://www.padelful.com/en/rackets/star-vie-radar-2024,star-vie-radar-2024,Star Vie Radar 2024,Star Vie,,2023-12-15T09:57:26.302Z,7.5,7.3,7.3,8.2,7.3,7.5
padelful,https://www.padelful.com/en/rackets/star-vie-raptor-2021,star-vie-raptor-2021,Star Vie Raptor 2021,Star Vie,,2023-07-28T12:54:18.778Z,8.7,8.4,9.9,7.6,7.8,9.7
padelful,https://www.padelful.com/en/rackets/star-vie-raptor-2026-plus,star-vie-raptor-2026-plus,Star Vie Raptor 2026 Plus,Star Vie,,2025-10-27T11:22:47.308Z,8.7,7.9,9.0,9.2,8.0,9.2
padelful,https://www.padelful.com/en/rackets/star-vie-raptor-black-limited-edition-2024,star-vie-raptor-black-limited-edition-2024,Star Vie Raptor Black Limited Edition 2024,Star Vie,,2023-12-15T10:14:26.720Z,8.6,8.6,9.5,8.1,7.8,9.0
padelful,https://www.padelful.com/en/rackets/star-vie-raptor-evolution-2022,star-vie-raptor-evolution-2022,Star Vie Raptor Evolution 2022,Star Vie,,2022-08-06T19:57:29.168Z,8.6,8.5,9.6,8.1,7.9,8.9
padelful,https://www.padelful.com/en/rackets/star-vie-raptor-pro-touch-2025,star-vie-raptor-pro-touch-2025,Star Vie Raptor Pro Touch 2025,Star Vie,,2024-10-02T05:30:31.054Z,8.6,8.1,8.6,9.1,8.1,9.0
padelful,https://www.padelful.com/en/rackets/star-vie-raptor-soft-2025,star-vie-raptor-soft-2025,Star Vie Raptor Soft 2025,Star Vie,,2024-10-02T05:31:02.030Z,8.5,7.2,8.4,9.6,8.1,9.2
padelful,https://www.padelful.com/en/rackets/star-vie-spika-2-0-2024,star-vie-spika-2-0-2024,Star Vie Spika 2.0 2024,Star Vie,,2023-12-15T10:08:30.372Z,7.1,6.0,6.6,8.0,7.6,7.5
padelful,https://www.padelful.com/en/rackets/star-vie-spika-dynamic-2021,star-vie-spika-dynamic-2021,Star Vie Spika Dynamic 2021,Star Vie,,2021-08-05T19:40:14.042Z,7.8,6.9,8.1,8.0,7.9,8.1
padelful,https://www.padelful.com/en/rackets/star-vie-titania-2024,star-vie-titania-2024,Star Vie Titania 2024,Star Vie,,2023-12-15T09:53:49.855Z,8.3,7.5,7.9,9.2,7.9,9.1
padelful,https://www.padelful.com/en/rackets/star-vie-titania-kepler-2-0-2023,star-vie-titania-kepler-2-0-2023,Star Vie Titania Kepler 2.0 2023,Star Vie,,2023-08-04T18:45:22.209Z,8.3,7.5,8.1,9.1,7.9,9.1
padelful,https://www.padelful.com/en/rackets/star-vie-titania-kepler-2021,star-vie-titania-kepler-2021,Star Vie Titania Kepler 2021,Star Vie,,2021-07-31T21:08:35.154Z,8.0,5.9,7.5,9.4,8.6,8.5
padelful,https://www.padelful.com/en/rackets/star-vie-titania-kepler-pro-2-0-2023,star-vie-titania-kepler-pro-2-0-2023,Star Vie Titania Kepler Pro 2.0 2023,Star Vie,,2023-08-04T18:33:24.123Z,8.2,8.1,8.4,7.9,7.8,9.0
padelful,https://www.padelful.com/en/rackets/star-vie-titania-kepler-pro-2021,star-vie-titania-kepler-pro-2021,Star Vie Titania Kepler Pro 2021,Star Vie,,2021-08-04T19:35:44.369Z,7.9,6.9,8.0,8.1,8.3,8.4
padelful,https://www.padelful.com/en/rackets/star-vie-titania-kepler-speed-2-0-2023,star-vie-titania-kepler-speed-2-0-2023,Star Vie Titania Kepler Speed 2.0 2023,Star Vie,,2023-08-06T19:55:53.832Z,8.3,6.9,7.7,9.8,8.0,9.2
padelful,https://www.padelful.com/en/rackets/star-vie-titania-lite-2025,star-vie-titania-lite-2025,Star Vie Titania Lite 2025,Star Vie,,2024-10-02T05:32:42.941Z,8.2,6.8,7.6,10.0,7.9,8.9
padelful,https://www.padelful.com/en/rackets/star-vie-titania-pro-2024,star-vie-titania-pro-2024,Star Vie Titania Pro 2024,Star Vie,,2023-12-15T10:04:10.466Z,8.2,7.9,8.5,7.9,7.9,9.0
padelful,https://www.padelful.com/en/rackets/star-vie-titania-pro-2025,star-vie-titania-pro-2025,Star Vie Titania Pro 2025,Star Vie,,2024-10-02T05:37:24.236Z,8.3,7.9,8.4,8.0,8.2,9.1
padelful,https://www.padelful.com/en/rackets/star-vie-titania-speed-2024,star-vie-titania-speed-2024,Star Vie Titania Speed 2024,Star Vie,,2023-12-15T10:17:00.658Z,8.3,7.1,7.3,10.0,8.1,9.0
padelful,https://www.padelful.com/en/rackets/star-vie-triton-2021,star-vie-triton-2021,Star Vie Triton 2021,Star Vie,,2021-08-06T20:01:16.089Z,8.4,9.1,8.9,8.2,7.5,8.1
padelful,https://www.padelful.com/en/rackets/star-vie-triton-2024,star-vie-triton-2024,Star Vie Triton 2024,Star Vie,,2023-12-15T09:49:37.812Z,8.4,9.5,8.9,8.2,7.4,8.1
padelful,https://www.padelful.com/en/rackets/star-vie-triton-balance-2026-plus,star-vie-triton-balance-2026-plus,Star Vie Triton Balance 2026 Plus,Star Vie,,2025-10-27T11:12:53.690Z,8.4,9.1,8.9,8.7,7.3,7.8
padelful,https://www.padelful.com/en/rackets/star-vie-triton-power-2026-plus,star-vie-triton-power-2026-plus,Star Vie Triton Power 2026 Plus,Star Vie,,2025-10-27T11:28:18.119Z,8.5,9.9,9.5,7.6,7.4,8.0
padelful,https://www.padelful.com/en/rackets/star-vie-triton-pro-2-0-2023,star-vie-triton-pro-2-0-2023,Star Vie Triton Pro 2.0 2023,Star Vie,,2023-08-04T17:57:40.377Z,8.4,9.8,9.6,6.8,7.7,8.0
padelful,https://www.padelful.com/en/rackets/star-vie-triton-pro-2021,star-vie-triton-pro-2021,Star Vie Triton Pro 2021,Star Vie,,2021-08-05T21:00:22.013Z,8.3,10.0,8.9,7.0,7.6,7.8
padelful,https://www.padelful.com/en/rackets/star-vie-triton-pro-2024,star-vie-triton-pro-2024,Star Vie Triton Pro 2024,Star Vie,,2023-12-15T09:50:48.082Z,8.4,10.0,9.7,7.1,7.4,7.9
padelful,https://www.padelful.com/en/rackets/star-vie-triton-pro-2025,star-vie-triton-pro-2025,Star Vie Triton Pro 2025,Star Vie,,2024-10-02T05:42:08.586Z,8.5,10.0,9.5,7.1,7.7,8.0
padelful,https://www.padelful.com/en/rackets/star-vie-triton-pro-touch-2025,star-vie-triton-pro-touch-2025,Star Vie Triton Pro Touch 2025,Star Vie,,2024-10-02T05:39:52.363Z,8.4,9.5,9.5,7.5,7.5,8.1
padelful,https://www.padelful.com/en/rackets/star-vie-triton-soft-2025,star-vie-triton-soft-2025,Star Vie Triton Soft 2025,Star Vie,,2024-10-02T05:36:14.841Z,8.2,8.9,8.8,8.0,7.5,7.9
padelful,https://www.padelful.com/en/rackets/star-vie-triton-speed-2-0-2023,star-vie-triton-speed-2-0-2023,Star Vie Triton Speed 2.0 2023,Star Vie,,2023-08-01T20:40:32.528Z,8.3,9.1,8.9,8.3,7.3,8.1
padelful,https://www.padelful.com/en/rackets/star-vie-triton-speed-2024,star-vie-triton-speed-2024,Star Vie Triton Speed 2024,Star Vie,,2023-12-15T09:52:05.362Z,8.3,8.8,9.0,8.4,7.5,7.9
padelful,https://www.padelful.com/en/rackets/star-vie-vesta-2021,star-vie-vesta-2021,Star Vie Vesta 2021,Star Vie,,2021-08-03T19:09:18.706Z,7.3,4.9,7.6,8.2,7.9,8.0
padelful,https://www.padelful.com/en/rackets/varlion-avant-carbon-black-2023,varlion-avant-carbon-black-2023,Varlion Avant Carbon Black 2023,Varlion,,2023-08-07T16:08:32.658Z,8.2,8.6,8.0,8.6,8.0,7.9
padelful,https://www.padelful.com/en/rackets/varlion-avant-carbon-ti-2022,varlion-avant-carbon-ti-2022,Varlion Avant Carbon TI 2022,Varlion,,2022-08-07T12:16:59.924Z,8.0,7.7,7.9,8.1,8.1,8.0
padelful,https://www.padelful.com/en/rackets/varlion-avant-difusor-carbon-black-2022,varlion-avant-difusor-carbon-black-2022,Varlion Avant Difusor Carbon Black 2022,Varlion,,2022-08-04T18:21:32.074Z,8.3,8.6,8.0,8.4,8.2,8.1
padelful,https://www.padelful.com/en/rackets/varlion-bourne-carbon-2-prisma-2022,varlion-bourne-carbon-2-prisma-2022,Varlion Bourne Carbon 2 Prisma 2022,Varlion,,2022-08-05T20:24:24.200Z,8.3,8.5,8.1,8.5,8.0,8.6
padelful,https://www.padelful.com/en/rackets/varlion-bourne-carbon-ti-2022,varlion-bourne-carbon-ti-2022,Varlion Bourne Carbon TI 2022,Varlion,,2022-08-07T11:13:25.131Z,7.7,8.0,7.8,8.1,7.4,7.4
padelful,https://www.padelful.com/en/rackets/varlion-bourne-carbon-ti-2023,varlion-bourne-carbon-ti-2023,Varlion Bourne Carbon TI 2023,Varlion,,2023-08-04T18:51:32.530Z,7.8,8.7,8.4,6.8,7.4,7.5
padelful,https://www.padelful.com/en/rackets/varlion-bourne-hexagon-8-8-2022,varlion-bourne-hexagon-8-8-2022,Varlion Bourne Hexagon 8.8 2022,Varlion,,2022-08-07T15:03:39.497Z,7.3,7.6,7.0,7.5,7.6,7.0
padelful,https://www.padelful.com/en/rackets/varlion-bourne-one-2023,varlion-bourne-one-2023,Varlion Bourne One 2023,Varlion,,2023-08-01T21:09:49.604Z,7.1,7.6,7.6,7.4,6.4,6.6
padelful,https://www.padelful.com/en/rackets/varlion-bourne-prisma-carbon-3-2023,varlion-bourne-prisma-carbon-3-2023,Varlion Bourne Prisma Carbon 3 2023,Varlion,,2023-08-07T12:10:42.474Z,8.2,8.4,7.9,8.4,7.8,8.4
