unified_id,canonical_name,brand,year,source_count,reliability_score,source_portals,source_urls_json,aliases_json,slug_canonical,shape,balance,surface,level,feel,weight_raw,image_source_recommended,overall_rating_avg,power_avg,control_avg,comfort_avg,spin_avg,forgiveness_avg,maneuverability_avg,low_speed_avg,rebound_avg,sweet_spot_avg,ball_output_avg,effect_avg,tolerance_avg,total_avg,has_padelful,padelful_url,padelful_name,has_pala-hack,pala-hack_url,pala-hack_name,has_padelzoom,padelzoom_url,padelzoom_name,has_padelreference,padelreference_url,padelreference_name,has_extreme-tennis,extreme-tennis_url,extreme-tennis_name
racket-00808,Nox ML10 Ventus Control 3K 2026 Miguel Lamperti,nox,2026,5,5,padelful|pala-hack|padelzoom|padelreference|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/nox-ml10-ventus-control-3k-2026-miguel-lamperti"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/nox/nox-ml10-ventus-control-3k-2026/"", ""padelzoom"": ""https://padelzoom.es/nox-ml10-ventus-control-3k-2026-miguel-lamperti/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/nox-ml10-ventus-control-3k-2026"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/nox-padel-rackets/22221-nox-ml10-ventus-control-3k-2026-racket.html""}","[""NOX ML10 Ventus Control 3K 2026"", ""Nox ML10 Ventus Control 3K 2026 Miguel Lamperti"", ""Nox ML10 Ventus Control 3K 2026 racket"", ""Nox ML10 Ventus Control 3K Miguel Lamperti 2026""]",nox-ml10-ventus-control-3k-2026-miguel-lamperti,Round,Medium,Rough,Advanced,Medium,360-375 gramos,padelreference,8.55,19.85,24.83,39.5,95.0,78.0,23.33,63.0,8.4,8.55,8.625,8.0,7.0,8.625,1,https://www.padelful.com/en/rackets/nox-ml10-ventus-control-3k-2026-miguel-lamperti,Nox ML10 Ventus Control 3K 2026 Miguel Lamperti,1,https://pala-hack.com/en/padel-rackets/nox/nox-ml10-ventus-control-3k-2026/,Nox ML10 Ventus Control 3K Miguel Lamperti 2026,1,https://padelzoom.es/nox-ml10-ventus-control-3k-2026-miguel-lamperti/,Nox ML10 Ventus Control 3K 2026 Miguel Lamperti,1,https://www.padelreference.com/en/padel-rackets/p/nox-ml10-ventus-control-3k-2026,NOX ML10 Ventus Control 3K 2026,1,https://www.extreme-tennis.eu/nox-padel-rackets/22221-nox-ml10-ventus-control-3k-2026-racket.html,Nox ML10 Ventus Control 3K 2026 racket
racket-00826,Nox VK10 Ventus Control 12K 2026 Aranzazu Osoro,nox,2026,5,5,padelful|pala-hack|padelzoom|padelreference|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/nox-vk10-ventus-control-12k-2026-aranzazu-osoro"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/nox/nox-vk10-ventus-control-12k-aranzazu-osoro-2026/"", ""padelzoom"": ""https://padelzoom.es/nox-vk10-ventus-control-12k-2026-aranzazu-osoro/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/nox-vk10-ventus-control-12k-2026"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/nox-padel-rackets/22222-nox-vk10-ventus-control-12k-2026-racket.html""}","[""NOX VK10 Ventus Control 12K 2026"", ""Nox VK10 Ventus Control 12K 2026 Aranzazu Osoro"", ""Nox VK10 Ventus Control 12K 2026 racket"", ""Nox VK10 Ventus Control 12K Aranzazu Osoro 2026""]",nox-vk10-ventus-control-12k-2026-aranzazu-osoro,Round,Low,Rough,Advanced,"Hard, Medium",360-375 gramos,padelreference,8.583,20.3,28.475,42.5,95.0,81.0,29.725,62.0,8.6,8.5,8.5,8.0,7.0,8.5,1,https://www.padelful.com/en/rackets/nox-vk10-ventus-control-12k-2026-aranzazu-osoro,Nox VK10 Ventus Control 12K 2026 Aranzazu Osoro,1,https://pala-hack.com/en/padel-rackets/nox/nox-vk10-ventus-control-12k-aranzazu-osoro-2026/,Nox VK10 Ventus Control 12K Aranzazu Osoro 2026,1,https://padelzoom.es/nox-vk10-ventus-control-12k-2026-aranzazu-osoro/,Nox VK10 Ventus Control 12K 2026 Aranzazu Osoro,1,https://www.padelreference.com/en/padel-rackets/p/nox-vk10-ventus-control-12k-2026,NOX VK10 Ventus Control 12K 2026,1,https://www.extreme-tennis.eu/nox-padel-rackets/22222-nox-vk10-ventus-control-12k-2026-racket.html,Nox VK10 Ventus Control 12K 2026 racket
racket-00822,Nox Ventus Hybrid 12K Lite 2026,nox,2026,5,5,padelful|pala-hack|padelzoom|padelreference|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/nox-ventus-hybrid-12k-lite-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/nox/nox-ventus-hybrid-12k-lite-2026/"", ""padelzoom"": ""https://padelzoom.es/nox-ventus-hybrid-12k-lite-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/nox-ventus-hybrid-12k-lite-2026"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/nox-padel-rackets/22223-nox-vk10-ventus-hybrid-12k-lite-2026-racket.html""}","[""NOX Ventus Hybrid 12K Lite 2026"", ""Nox VK10 Ventus Hybrid 12K Lite 2026 racket"", ""Nox Ventus Hybrid 12K Lite 2026""]",nox-ventus-hybrid-12k-lite-2026,Round,Medium,Rough,Advanced,Soft,355-365 gramos,padelreference,8.583,18.65,24.37,43.5,95.0,80.0,24.75,66.0,7.9,8.917,8.125,8.0,7.0,8.625,1,https://www.padelful.com/en/rackets/nox-ventus-hybrid-12k-lite-2026,Nox Ventus Hybrid 12K Lite 2026,1,https://pala-hack.com/en/padel-rackets/nox/nox-ventus-hybrid-12k-lite-2026/,Nox Ventus Hybrid 12K Lite 2026,1,https://padelzoom.es/nox-ventus-hybrid-12k-lite-2026/,Nox Ventus Hybrid 12K Lite 2026,1,https://www.padelreference.com/en/padel-rackets/p/nox-ventus-hybrid-12k-lite-2026,NOX Ventus Hybrid 12K Lite 2026,1,https://www.extreme-tennis.eu/nox-padel-rackets/22223-nox-vk10-ventus-hybrid-12k-lite-2026-racket.html,Nox VK10 Ventus Hybrid 12K Lite 2026 racket
racket-00857,Oxdog Pure Court 2026,oxdog,2026,5,5,padelful|pala-hack|padelzoom|padelreference|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/oxdog-pure-court-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/oxdog/oxdog-pure-court-2026/"", ""padelzoom"": ""https://padelzoom.es/oxdog-pure-court-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/oxdog-pure-court-2026"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/oxdog-padel-rackets/22442-oxdog-pure-court-2026-racket.html""}","[""OXDOG Pure Court 2026"", ""Oxdog Pure Court 2026"", ""Oxdog Pure Court 2026 Racket""]",oxdog-pure-court-2026,Teardrop,Medium,Rough,"Beginner, Intermediate",Soft,365 gramos,padelreference,8.083,19.58,22.0,41.5,85.0,84.0,20.85,77.0,9.2,9.117,8.875,8.0,8.0,8.125,1,https://www.padelful.com/en/rackets/oxdog-pure-court-2026,Oxdog Pure Court 2026,1,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-pure-court-2026/,Oxdog Pure Court 2026,1,https://padelzoom.es/oxdog-pure-court-2026/,Oxdog Pure Court 2026,1,https://www.padelreference.com/en/padel-rackets/p/oxdog-pure-court-2026,OXDOG Pure Court 2026,1,https://www.extreme-tennis.eu/oxdog-padel-rackets/22442-oxdog-pure-court-2026-racket.html,Oxdog Pure Court 2026 Racket
racket-00859,Oxdog Pure Pro+ 2026,oxdog,2026,5,5,padelful|pala-hack|padelzoom|padelreference|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/oxdog-pure-pro-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/oxdog/oxdog-pure-pro-2026/"", ""padelzoom"": ""https://padelzoom.es/oxdog-pure-pro-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/oxdog-pure-pro-2026"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/oxdog-padel-rackets/22441-oxdog-pure-pro-2026-racket.html""}","[""OXDOG Pure Pro+ 2026"", ""Oxdog Pure Pro+ 2026"", ""Oxdog Pure Pro+ 2026 Racket""]",oxdog-pure-pro-2026,Teardrop,High,Rough,"Advanced, Intermediate",Hard,370 gramos,padelreference,8.533,21.4,25.67,33.5,85.0,69.0,23.0,56.0,8.2,9.15,8.0,8.0,7.0,8.45,1,https://www.padelful.com/en/rackets/oxdog-pure-pro-2026,Oxdog Pure Pro+ 2026,1,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-pure-pro-2026/,Oxdog Pure Pro+ 2026,1,https://padelzoom.es/oxdog-pure-pro-2026/,Oxdog Pure Pro+ 2026,1,https://www.padelreference.com/en/padel-rackets/p/oxdog-pure-pro-2026,OXDOG Pure Pro+ 2026,1,https://www.extreme-tennis.eu/oxdog-padel-rackets/22441-oxdog-pure-pro-2026-racket.html,Oxdog Pure Pro+ 2026 Racket
racket-00862,Oxdog Pure Tour X 2026,oxdog,2026,5,5,padelful|pala-hack|padelzoom|padelreference|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/oxdog-pure-tour-x-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/oxdog/oxdog-pure-tour-x-2026/"", ""padelzoom"": ""https://padelzoom.es/oxdog-pure-tour-x-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/oxdog-pure-tour-x-2026"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/oxdog-padel-rackets/22445-oxdog-pure-tour-x-2026-racket.html""}","[""OXDOG Pure Tour X 2026"", ""Oxdog Pure Tour X 2026"", ""Oxdog Pure Tour X 2026 Racket""]",oxdog-pure-tour-x-2026,Teardrop,Medium,Rough,Intermediate,Medium,365 gramos,padelreference,8.45,20.44,24.93,37.5,50.0,77.0,22.82,60.0,8.5,9.1,8.5,6.0,7.0,8.475,1,https://www.padelful.com/en/rackets/oxdog-pure-tour-x-2026,Oxdog Pure Tour X 2026,1,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-pure-tour-x-2026/,Oxdog Pure Tour X 2026,1,https://padelzoom.es/oxdog-pure-tour-x-2026/,Oxdog Pure Tour X 2026,1,https://www.padelreference.com/en/padel-rackets/p/oxdog-pure-tour-x-2026,OXDOG Pure Tour X 2026,1,https://www.extreme-tennis.eu/oxdog-padel-rackets/22445-oxdog-pure-tour-x-2026-racket.html,Oxdog Pure Tour X 2026 Racket
racket-00881,Oxdog Ultimate Pro 2026,oxdog,2026,5,5,padelful|pala-hack|padelzoom|padelreference|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/oxdog-ultimate-pro-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/oxdog/oxdog-ultimate-pro-2026/"", ""padelzoom"": ""https://padelzoom.es/oxdog-ultimate-pro-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/oxdog-ultimate-pro-plus-2026%20"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/oxdog-padel-rackets/22438-oxdog-ultimate-pro-smash-2026-racket.html""}","[""OXDOG Ultimate Pro + 2026"", ""Oxdog Ultimate Pro 2026"", ""Oxdog Ultimate Pro Smash 2026 Racket"", ""Oxdog Ultimate Pro+ 2026""]",oxdog-ultimate-pro-2026,Diamond,High,Rough,"Advanced, Intermediate","Hard, Medium",370 gramos,padelreference,8.667,24.84,23.85,31.0,98.0,62.0,19.6,61.0,8.3,8.533,8.375,9.0,6.0,8.7,1,https://www.padelful.com/en/rackets/oxdog-ultimate-pro-2026,Oxdog Ultimate Pro 2026,1,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-ultimate-pro-2026/,Oxdog Ultimate Pro 2026,1,https://padelzoom.es/oxdog-ultimate-pro-2026/,Oxdog Ultimate Pro+ 2026,1,https://www.padelreference.com/en/padel-rackets/p/oxdog-ultimate-pro-plus-2026%20,OXDOG Ultimate Pro + 2026,1,https://www.extreme-tennis.eu/oxdog-padel-rackets/22438-oxdog-ultimate-pro-smash-2026-racket.html,Oxdog Ultimate Pro Smash 2026 Racket
racket-00895,Oxdog Ultimate Tour X 2026,oxdog,2026,5,5,padelful|pala-hack|padelzoom|padelreference|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/oxdog-ultimate-tour-x-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/oxdog/oxdog-ultimate-tour-x-2026/"", ""padelzoom"": ""https://padelzoom.es/oxdog-ultimate-tour-x-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/oxdog-ultimate-tour-x-2026"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/oxdog-padel-rackets/22446-oxdog-ultimate-tour-x-2026-racket.html""}","[""OXDOG Ultimate Tour X 2026"", ""Oxdog Ultimate Tour X 2026"", ""Oxdog Ultimate Tour X 2026 Racket""]",oxdog-ultimate-tour-x-2026,Diamond,High,Rough,"Advanced, Intermediate",Medium,355 gramos,padelreference,8.467,25.25,28.275,37.5,98.0,70.0,24.775,63.0,9.0,8.45,9.0,8.0,7.0,8.5,1,https://www.padelful.com/en/rackets/oxdog-ultimate-tour-x-2026,Oxdog Ultimate Tour X 2026,1,https://pala-hack.com/en/padel-rackets/oxdog/oxdog-ultimate-tour-x-2026/,Oxdog Ultimate Tour X 2026,1,https://padelzoom.es/oxdog-ultimate-tour-x-2026/,Oxdog Ultimate Tour X 2026,1,https://www.padelreference.com/en/padel-rackets/p/oxdog-ultimate-tour-x-2026,OXDOG Ultimate Tour X 2026,1,https://www.extreme-tennis.eu/oxdog-padel-rackets/22446-oxdog-ultimate-tour-x-2026-racket.html,Oxdog Ultimate Tour X 2026 Racket
racket-01351,Wilson Blade V3,wilson,2024,5,5,padelful|pala-hack|padelzoom|padelreference|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/wilson-blade-v3"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/wilson/wilson-blade-v3-2024/"", ""padelzoom"": ""https://padelzoom.es/wilson-blade-v3/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/wilson-blade-v3-2024"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/wilson-padel-rackets/20046-wilson-blade-v3-racket.html""}","[""Wilson Blade V3"", ""Wilson Blade V3 2024"", ""Wilson Blade V3 racket""]",wilson-blade-v3,Teardrop,Medium,Rough,"Advanced, Intermediate","Medium, Soft",365 gramos,padelreference,8.383,23.43,21.08,36.5,77.0,66.0,19.31,71.0,8.7,8.917,8.5,8.0,9.0,8.425,1,https://www.padelful.com/en/rackets/wilson-blade-v3,Wilson Blade V3,1,https://pala-hack.com/en/padel-rackets/wilson/wilson-blade-v3-2024/,Wilson Blade V3 2024,1,https://padelzoom.es/wilson-blade-v3/,Wilson Blade V3,1,https://www.padelreference.com/en/padel-rackets/p/wilson-blade-v3-2024,Wilson Blade V3 2024,1,https://www.extreme-tennis.eu/wilson-padel-rackets/20046-wilson-blade-v3-racket.html,Wilson Blade V3 racket
racket-00004,Adidas Adipower Carbon CTRL 3.4 2025,adidas,2025,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/adidas-adipower-carbon-ctrl-3-4-2025"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/adidas/adidas-adipower-carbon-ctrl-34-2025/"", ""padelzoom"": ""https://padelzoom.es/adidas-adipower-carbon-ctrl-3-4-2025/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/adipower-carbon-ctrl-34-2025""}","[""Adidas Adipower Carbon CTRL 3.4 2025"", ""Adidas Adipower Carbon Ctrl 3.4 2025"", ""Adipower Carbon CTRL 3.4 2025""]",adidas-adipower-carbon-control-3-4-2025,Round,Low,Rough,Advanced,Medium,360-375 gramos,padelreference,8.467,5.287,6.812,0.0,,,6.75,,8.0,9.117,8.125,0.0,0.0,8.5,1,https://www.padelful.com/en/rackets/adidas-adipower-carbon-ctrl-3-4-2025,Adidas Adipower Carbon CTRL 3.4 2025,1,https://pala-hack.com/en/padel-rackets/adidas/adidas-adipower-carbon-ctrl-34-2025/,Adidas Adipower Carbon Ctrl 3.4 2025,1,https://padelzoom.es/adidas-adipower-carbon-ctrl-3-4-2025/,Adidas Adipower Carbon CTRL 3.4 2025,1,https://www.padelreference.com/en/padel-rackets/p/adipower-carbon-ctrl-34-2025,Adipower Carbon CTRL 3.4 2025,0,,
racket-00023,Adidas Adipower Multiweight CTRL 3.4 2025 - Alex Ruiz,adidas,2025,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/adidas-adipower-multiweight-ctrl-3-4-2025-alex-ruiz"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/adidas/adidas-adipower-multiweight-ctrl-34-2025/"", ""padelzoom"": ""https://padelzoom.es/adidas-adipower-multiweight-ctrl-3-4-2025-alex-ruiz/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/adidas-adipower-multiweight-ctrl-34-2025""}","[""Adidas Adipower Multiweight CTRL 3.4 2025"", ""Adidas Adipower Multiweight CTRL 3.4 2025 - Alex Ruiz"", ""Adidas Adipower Multiweight Ctrl 3.4 2025""]",adidas-adipower-multiweight-control-3-4-2025-alex-ruiz,Round,Low,Rough,Advanced,Hard,355-365 gramos (0+9),padelreference,8.733,8.438,9.0,7.0,,,8.688,,8.5,8.85,8.625,9.0,8.0,8.75,1,https://www.padelful.com/en/rackets/adidas-adipower-multiweight-ctrl-3-4-2025-alex-ruiz,Adidas Adipower Multiweight CTRL 3.4 2025 - Alex Ruiz,1,https://pala-hack.com/en/padel-rackets/adidas/adidas-adipower-multiweight-ctrl-34-2025/,Adidas Adipower Multiweight Ctrl 3.4 2025,1,https://padelzoom.es/adidas-adipower-multiweight-ctrl-3-4-2025-alex-ruiz/,Adidas Adipower Multiweight CTRL 3.4 2025 - Alex Ruiz,1,https://www.padelreference.com/en/padel-rackets/p/adidas-adipower-multiweight-ctrl-34-2025,Adidas Adipower Multiweight CTRL 3.4 2025,0,,
racket-00028,Adidas Arrow Hit 2026,adidas,2026,4,4,padelful|pala-hack|padelzoom|extreme-tennis,"{""padelful"": ""https://www.padelful.com/en/rackets/adidas-arrow-hit-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-hexagon-cup-2026/"", ""padelzoom"": ""https://padelzoom.es/adidas-arrow-hit-2026/"", ""extreme-tennis"": ""https://www.extreme-tennis.eu/adidas-padel-racket/22536-adidas-arrow-hit-2026-racket.html""}","[""Adidas Arrow Hit 2026"", ""Adidas Arrow Hit 2026 Racket"", ""Adidas Arrow Hit Hexagon Cup 2026""]",adidas-arrow-hit-2026,Diamond,High,Rough,Advanced,Medium,360-375 gramos,padelful,8.367,26.6,26.025,75.0,68.0,69.0,21.2,74.0,9.1,8.567,8.75,,,8.3,1,https://www.padelful.com/en/rackets/adidas-arrow-hit-2026,Adidas Arrow Hit 2026,1,https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-hexagon-cup-2026/,Adidas Arrow Hit Hexagon Cup 2026,1,https://padelzoom.es/adidas-arrow-hit-2026/,Adidas Arrow Hit 2026,0,,,1,https://www.extreme-tennis.eu/adidas-padel-racket/22536-adidas-arrow-hit-2026-racket.html,Adidas Arrow Hit 2026 Racket
racket-00029,Adidas Arrow Hit Carbon 2026,adidas,2026,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/adidas-arrow-hit-carbon-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-carbon-2026/"", ""padelzoom"": ""https://padelzoom.es/adidas-arrow-hit-carbon-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/adidas-arrow-hit-carbon-2026""}","[""Adidas Arrow Hit Carbon 2026""]",adidas-arrow-hit-carbon-2026,Diamond,High,Rough,Advanced,Medium,360-375 gramos,padelreference,8.1,7.575,7.8,8.0,,,7.725,,8.7,8.467,8.5,7.0,8.0,8.1,1,https://www.padelful.com/en/rackets/adidas-arrow-hit-carbon-2026,Adidas Arrow Hit Carbon 2026,1,https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-carbon-2026/,Adidas Arrow Hit Carbon 2026,1,https://padelzoom.es/adidas-arrow-hit-carbon-2026/,Adidas Arrow Hit Carbon 2026,1,https://www.padelreference.com/en/padel-rackets/p/adidas-arrow-hit-carbon-2026,Adidas Arrow Hit Carbon 2026,0,,
racket-00030,Adidas Arrow Hit Carbon CTRL 2026,adidas,2026,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/adidas-arrow-hit-carbon-ctrl-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-carbon-ctrl-2026/"", ""padelzoom"": ""https://padelzoom.es/adidas-arrow-hit-carbon-ctrl-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/adidas-arrow-hit-carbon-ctrl-2026""}","[""Adidas Arrow Hit Carbon CTRL 2026"", ""Adidas Arrow Hit Carbon Ctrl 2026""]",adidas-arrow-hit-carbon-control-2026,Diamond,Medium,Rough,Intermediate,"Medium, Soft",360-375 gramos,padelreference,8.35,7.013,8.387,8.0,,,8.588,,8.5,8.883,8.625,7.0,8.0,8.425,1,https://www.padelful.com/en/rackets/adidas-arrow-hit-carbon-ctrl-2026,Adidas Arrow Hit Carbon CTRL 2026,1,https://pala-hack.com/en/padel-rackets/adidas/adidas-arrow-hit-carbon-ctrl-2026/,Adidas Arrow Hit Carbon Ctrl 2026,1,https://padelzoom.es/adidas-arrow-hit-carbon-ctrl-2026/,Adidas Arrow Hit Carbon CTRL 2026,1,https://www.padelreference.com/en/padel-rackets/p/adidas-arrow-hit-carbon-ctrl-2026,Adidas Arrow Hit Carbon Ctrl 2026,0,,
racket-00034,Adidas Cross IT Carbon 2026,adidas,2026,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/adidas-cross-it-carbon-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/adidas/adidas-cross-it-carbon-2026/"", ""padelzoom"": ""https://padelzoom.es/adidas-cross-it-carbon-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/adidas-cross-it-carbon-2026""}","[""Adidas Cross IT Carbon 2026"", ""Adidas Cross It Carbon 2026"", ""Adidas Cross It Carbon 3.5 2026""]",adidas-cross-it-carbon-2026,Diamond,High,Rough,Advanced,Medium,360-375 gramos,padelreference,8.383,8.7,8.0,8.0,,,7.967,,9.0,7.9,9.0,8.0,8.0,8.3,1,https://www.padelful.com/en/rackets/adidas-cross-it-carbon-2026,Adidas Cross IT Carbon 2026,1,https://pala-hack.com/en/padel-rackets/adidas/adidas-cross-it-carbon-2026/,Adidas Cross It Carbon 2026,1,https://padelzoom.es/adidas-cross-it-carbon-2026/,Adidas Cross IT Carbon 2026,1,https://www.padelreference.com/en/padel-rackets/p/adidas-cross-it-carbon-2026,Adidas Cross It Carbon 3.5 2026,0,,
racket-00035,Adidas Cross IT Carbon CTRL 2026,adidas,2026,4,4,padelful|pala-hack|padelzoom|padelreference,"{""padelful"": ""https://www.padelful.com/en/rackets/adidas-cross-it-carbon-ctrl-2026"", ""pala-hack"": ""https://pala-hack.com/en/padel-rackets/adidas/adidas-cross-it-carbon-ctrl-2026/"", ""padelzoom"": ""https://padelzoom.es/adidas-cross-it-carbon-ctrl-2026/"", ""padelreference"": ""https://www.padelreference.com/en/padel-rackets/p/adidas-cross-it-carbon-ctrl-35-2026""}","[""Adidas Cross IT Carbon CTRL 2026"", ""Adidas Cross IT Carbon CTRL 3.5 2026"", ""Adidas Cross It Carbon Ctrl 2026""]",adidas-cross-it-carbon-control-2026,Round,Medium,Rough,Intermediate,"Medium, Soft",360-375 gramos,padelreference,8.35,7.333,8.333,8.0,,,8.633,,9.0,8.4,9.0,8.0,9.0,8.3,1,https://www.padelful.com/en/rackets/adidas-cross-it-carbon-ctrl-2026,Adidas Cross IT Carbon CTRL 2026,1,https://pala-hack.com/en/padel-rackets/adidas/adidas-cross-it-carbon-ctrl-2026/,Adidas Cross It Carbon Ctrl 2026,1,https://padelzoom.es/adidas-cross-it-carbon-ctrl-2026/,Adidas Cross IT Carbon CTRL 2026,1,https://www.padelreference.com/en/padel-rackets/p/adidas-cross-it-carbon-ctrl-35-2026,Adidas Cross IT Carbon CTRL 3.5 2026,0,,
